record_id,item_id,dataset,source_row,group_id,scheme,mapping,label,split,statement_sha256
2cf0d9ee4cd5444d86a6,ae408f69f5927e6db37e3f9c,neg_cities,730,Cimahi,primary,standard,0,train,4ac957f016f41e63c1cc9ea2d4b20bf5656e004af67579341495456c8c884546
df8d183a9dd3b7507177,ca614037e01484cd1767e8e4,neg_cities,731,Cimahi,primary,standard,1,train,4e200b661c82873b0ab1d193426764b5f24220d7554768a9b5e7c72c6a018c18
8cedb7664ca40b8e3eb3,370019e1f681dc6ee39036fd,neg_cities,732,Arequipa,primary,standard,0,train,a4c5e577615878ca829604270d5a7b7b7b42f4116ef8063bd7501aeffce8b3c1
ef720ef27916ce45dd10,a95e4baffae0be239da250f8,neg_cities,733,Arequipa,primary,standard,1,train,c9d64480ba085a11adf73a7847673c910b652716bddbe24d4b2079c6b77c34cd
e52dfa66faedc3678f55,f022cdacd5df6c0786fe6073,neg_cities,734,Multan,primary,reversed,0,train,075b9bedc458f8bfc6e0deae35bbe4d155ee9425e75946f5c3278369ac9be8dc
9f0954457c2df03c30de,b2d17da6bb81300526971d7b,neg_cities,735,Multan,primary,standard,1,train,b61ffec9cbc28a380de6dcee5c7173579e57e39f284fdb498aa52cb0551c9ebe
9c0049343c730d827673,6424490e5aba0d77870acc32,neg_cities,736,Bahcelievler,primary,reversed,0,dev,218e01114f510c77d4ac0e03542f374f83148149744542f820f9764023b4d24c
20df49517fed08042568,20eb2fc65e027945087f33d7,neg_cities,737,Bahcelievler,primary,reversed,1,dev,6ca367d92869c01d31b9e7a0ffa9949bd6c7c334187c5cad6191df945c9113dd
d40e1b270b0d102e9689,65a9fab20ef0f61d22031a52,neg_cities,738,Saratov,primary,reversed,0,test,55c7d34c68b5e6e8a9f3b10976f38f8599f2a72632f8e1b33a7cb6597738f3c1
7f3417fc68c346fc2534,028ef2ad16867083baadf0da,neg_cities,739,Saratov,primary,standard,1,test,20ce182f2e64286ddc038f40ebca1de48dd9269335863ba11d56bb625fd36a70
f54eba20b5d323179d94,12c9486879ccfe808a1456ac,neg_cities,740,Kharkiv,primary,standard,0,test,72b4c3fb4bfb34978b5c9b96121b27cbeee61265c61cbeae59b1cfee71849abd
2d92c8a9db2fcbe06815,89506530224f3fb4b8167886,neg_cities,741,Kharkiv,primary,standard,1,test,30f550f8c9d85427900928296162fe318a5efee585bc5dbc187c3a4070267f17
1fbf9c891795bc2fb031,799d43254139d277157ef4d0,neg_cities,742,Malatya,primary,reversed,0,train,a0e8e5569ac449fdbb04e609a22147e1389a2bae1974e426ebc6c09c2feb8f06
a1cbd73be81c492539d1,bb98645ed541e3e89e74ba07,neg_cities,743,Malatya,primary,standard,1,train,7e3f5b324090e2d2e9dbc9177bc7ed34ab12065ec5e464153e5bced9749680c6
061b50c58db201711bf1,5010a22be0df2108e8b5b11e,neg_cities,744,Lviv,primary,reversed,0,test,fab5db2af20557c312698be28dfcc1ee6d8998945ac480a87d3610cae278dbb0
fbc51deeb6a84bcdb9d1,30d0d1478afd0174bd1b2719,neg_cities,745,Lviv,primary,reversed,1,test,ed2796a6976f607fc9782126071f557a76a6dbb80de56806c5009a6d047090ce
8ff9b08cf7c45e251bd2,435c47a44952087c25ec62b8,neg_cities,746,Kyiv,primary,standard,0,train,aadb495cf5a932e6850190f5780c3768d0eed947f65c884233dc309e0682eabd
87448ed7fff13e0e30eb,33f4fadd9983944cdc12c083,neg_cities,747,Kyiv,primary,standard,1,train,730bcd560e69ae5338b3096e56931ab13781dc91a819e97acac0bf2a712c9e07
f552b84a4b9d7d216798,8379f5661296f98456139c59,neg_cities,748,Kitakyushu,primary,reversed,0,train,8516674a44afb497dd84b7597d53a08c10817815ecd35ffab9daf3ea9241c460
356550ef7480395679a5,f86d62e3244be30974506ff5,neg_cities,749,Kitakyushu,primary,reversed,1,train,00836f132b0dd019c0fe29c764fa339e1f98f7245c628f0ef32a53e7106aa084
1e03f81b2b3e8b3425a9,50ed35c4eca8c2ae2b4b0639,neg_cities,750,Onitsha,primary,reversed,0,train,b8fd0f66894ee85f280938a535ce95122f9c2174f800710bd840819efcca02dc
9ce4cb3e0754102d2aa5,9404452647f59581af35db4c,neg_cities,751,Onitsha,primary,reversed,1,train,02245e3d05f5f8f75149bf5f2d2c09bcd224bca9d1166afa2695f3607d220a5a
f17043bb6c021acc9619,9fb6afe08940341b5ab1d6f7,neg_cities,752,Anyang-si,primary,reversed,0,test,2b7b0428c4f234cbe15c6237aaef46d39291e317cddf6a7ca3539716f78d89ba
d08c5ebc3b5e8eca0965,54a45185143456a230e7d37a,neg_cities,753,Anyang-si,primary,reversed,1,test,adbbfc35adf938607077914ae16b322d2adf5461c177f36977c15b64493b7b58
ba3cc623c700fe29a841,154b131d5105e3378ebd2c1e,neg_cities,754,Kobe,primary,standard,0,test,912605313f6f6f0e6f9b8bb936aec1d4dede015bc61b07c6f8001055c1fe5565
c66bccbd8a9ef3197962,da626e40fb06cc32c84617a9,neg_cities,755,Kobe,primary,reversed,1,test,8c03c8726ebff9e0a91bc3b496f8af1e72e251da011cc30205a4d8f4514d8ef3
14a2484d09bd94f847c0,bd129df11864035e28d509cc,neg_cities,756,Chiclayo,primary,standard,0,train,543b35d84b59db8334734ab6ceccd84141c425f620669ea14896450ea8d2fcf1
1c2afbef349a5e9ba6e1,abe9c826b14a8b6995e68da9,neg_cities,757,Chiclayo,primary,reversed,1,train,a16c60bc2b77d08fe75015db22ac0ba6da78a8c68a169b8dd7e680cbb6041e0b
a9023d3cb1217cf03192,3298776edf3a764c8077259c,neg_cities,758,Phnom Penh,primary,reversed,0,test,93f9d81ed515dcf52de4c800184a937468f14a404050cec820726ade8eae41d3
7a1d7b7a15b8eb2fbe50,e1c4abaeca02a73f3a03bda5,neg_cities,759,Phnom Penh,primary,reversed,1,test,95c75fb031ea851358275de5d210c8dcb67a27bb35fb81e9c4bb94c86c6dd881
1a234b4f4218b084ab6c,70292b4a7e7ba6800dedcc33,neg_cities,760,Nouakchott,primary,standard,0,train,ebe06f5a7917c46ca40acdce2e0d986ae218c50bded0ca3102260bca5564c2aa
e17d8474fcef1f79b29b,bc61f4901e269ce850471404,neg_cities,761,Nouakchott,primary,standard,1,train,474d3a2f15db2f374b27d84f858d115f0e8861e98a6a702d21d6650c347bc823
89583662b5d0ebfa95a5,17c0ffa9ff08923cdaacaef1,neg_cities,762,Vijayawada,primary,standard,0,train,d588b9194e31d39122631156c29ae32a18ab8b06ce825c046c64ea57f9c772d6
ee6388d74ad0ce3460bb,321f6f9df34451dde2243eba,neg_cities,763,Vijayawada,primary,reversed,1,train,cb0678b4f2f0b12f17ce423482437d4c9877baa1371438c5a4dcd13c8498d2b7
e6cb47fce3547d1283a3,41391c3ff7e748faf9b9ac99,neg_cities,764,Theni,primary,reversed,0,train,deb93c165fc4e78f460f331ba82c368f2cf2f952f2e2953c371a50db48a07c36
80a01a2736223d704973,cb01cb6217f40f740026ce35,neg_cities,765,Theni,primary,standard,1,train,2b4e8b9355cf094bc9158e0c7504687fa803fb03488d7cfe6f5231ab149b42b4
955ed7980a2c7f71270c,cad2c4b9b17f75388c3ff811,neg_cities,766,Narela,primary,standard,0,test,eb97b635acc26e3431864185e24c995c4801d322fc761970b1598f25ac3256e3
0f573c9ca4769986857c,722742258f30f13894ccea71,neg_cities,767,Narela,primary,standard,1,test,fa58830fb7822b27c4ada4766578524da31d73664579d0947acb7d3b5e9a2ed4
def6c330b8679818cb12,a47471acbb24372eee2f6fb4,neg_cities,768,Quetta,primary,standard,0,dev,9a41f085f3c2eb04c2f60ff70f9432fc967e2a8d95a642e9439565fe21d124a6
3f2ca8aa4c36fe36e077,abe34443a8d773fa6cea7925,neg_cities,769,Quetta,primary,reversed,1,dev,da55e0a7b979663d64fd271eceaaed89f3c4578d22a28756d7ad38d8d6dbf405
8fe7dadcb0748b22e231,f292ff94c5bfaf32dd2c1ca4,neg_cities,770,Chennai,primary,standard,0,train,1ae8f8fed0754958389cbead624ea20f679923600ab52d0051008e7b02d3c88b
6630518e43b4087f6910,6eb39f31e068caaa9b6502dd,neg_cities,771,Chennai,primary,standard,1,train,e25c308722352dade869757f881e84bab77670c3783d30d4950984c7b1a077f2
e6289efbe55eca1b32f7,bc2c3fe5cf567f502eca0ecb,neg_cities,772,Changshu,primary,reversed,0,train,e197e6433986853641b8ea8534fee9f697dcb6448cc69b81e55600daeb1310be
462c8fab833e34382bc5,62d013bddcbd42ce49f94099,neg_cities,773,Changshu,primary,reversed,1,train,0fa9c09d92d45dfafe787878238ec551ed3f4608683993db07b8ee3bd895cd87
5f23d7562a892b5d460e,916f901c598999b463fd8c35,neg_cities,774,Tehran,primary,reversed,0,test,e104f307aba4bd7de1e3d4f58d64119027207e26f331e91ec4f51cc1df028cfd
a206a2e9dcffb1c41a55,9a01f81f06df07741a050823,neg_cities,775,Tehran,primary,standard,1,test,c0656f74b4f352e058ccc2a8e484171b087fc9e088201b5d8c54465361cb73eb
92d82a2cc459abbc7d86,ab687598aa522fc6c76e86e4,neg_cities,776,Bayannur,primary,reversed,0,train,be7865fc0e3fad1bd455959f81627a4b3e0fb0e0addff313d546e7dd27aafadf
2757d8951dc1f19db529,22f73e0a1ef0646e52fb4546,neg_cities,777,Bayannur,primary,reversed,1,train,37802cbad4f0787e9024d4225687b7d7d5e4e55c9556979867b6f80dc0a3346e
f1cb1b540f9589ec1b76,cf4310d32708b4ee9aae01bc,neg_cities,778,Barranquilla,primary,reversed,0,dev,1d5ee9f072b83aa0c0fe8f23ecafdcb2ed5fbc21e1a1b37598ae606cea0f31d9
5931b068e56c96e64b5b,46d9d5ae3bcbd79954a846ac,neg_cities,779,Barranquilla,primary,standard,1,dev,772f5de95c46e93706d67ac9abd2f5105de461fd480135152cf7c761a0700621
62413663f33f00a5485e,935c9c5f8da32c70340a9c12,neg_cities,780,Budapest,primary,standard,0,dev,74750fe2be815c5b1f4a9db65fea7769f0ec0ce395a9e81ef3607de0673284d9
b4581f8742c9d50e7094,eb30a4bc495ae822a7b435fc,neg_cities,781,Budapest,primary,reversed,1,dev,b480730ba0e0474cca5101d9855d24bc419c502399c746d8993894b6005dc39b
bf62833ccdafed0914e1,52e31932f706142f07969b43,neg_cities,782,Pontianak,primary,standard,0,dev,4b79ad60d283b33340ff5a998d46deccb5241af4b90d4ed48df67e4fff620330
eb7e03a3667081fb51e7,2d5641296c06498f195df950,neg_cities,783,Pontianak,primary,standard,1,dev,361e637fded748acd2b82f695433986896cb8c04df6142f11f2be3658b0db49a
4de056481be4381b93bc,c270d91b86f9958cc1ad1a20,neg_cities,784,Recife,primary,standard,0,train,43bd096a66ed47b83d02d15a9de9a476d5d4be778368b92801bfd41613386e5c
ea01362aefc973b42a65,608023f3931c73365ca43ae5,neg_cities,785,Recife,primary,reversed,1,train,caf19102c5b98f17b88e06a9d72555d67fc9e748ae36e5be0587f15e123d6461
ad41653cc4106f2454f5,eda9dc7e93bc5ab2638e2deb,neg_cities,786,Contagem,primary,reversed,0,train,f35b70e22716b3dfa170cc483ead51961ae4f9e8c5a47b217f8dc44d61bca505
c7bdbf8fbacf125fdd17,e439960ee07905e5a5c806b8,neg_cities,787,Contagem,primary,standard,1,train,8d156a34b589af2cdef266b1c0ecf3b59afea163c1d900f79e9280a430400c96
276c889470b0745a3b76,f8f3718f95662c65a76c1cf4,neg_cities,788,Port Said,primary,standard,0,test,024243e10888d55271d3201aee969d647f798f6c47422101a5589d678dc5fedd
ed9eb59fec1995dd7bf4,ba544a3b90f37cb0e9b2930f,neg_cities,789,Port Said,primary,standard,1,test,a2702db97ab09125d1890e19d8792b3fac7d6eda6c247b90070ad14d0e3fb212
660e3b8276c6bd034178,3ceaa91d1b64e48b080393f1,neg_cities,790,Asyut,primary,reversed,0,train,4b064512a7896e203161f4b0b73a69322c469edc59c422668381eb7f21ee9f85
2a13a157816688e4f258,35daff6a8a6826973d230abf,neg_cities,791,Asyut,primary,standard,1,train,0e4e04f165f7a35896da0d1c0cde8f649f3aedee7188a37ee862c883b88f3170
660378eedd19b9d2ad5a,a3fa1f2e95ad362e0593010c,neg_cities,792,Ziyang,primary,reversed,0,train,791e89c5134a404942d0a93e1e81b543ba1c3c48927cfc150a23ea1ed2bd1411
9a214c732b2fe20dcff3,52db41567d6fed1b4268a1d2,neg_cities,793,Ziyang,primary,standard,1,train,d4696357e279e51aba7fbe9c197b9832dfe99a8e5cacb76cd15abae5a59fdccd
08595db4d8192911b38b,2e65e7ef19c0aebc3104d1e3,neg_cities,794,Yinchuan,primary,standard,0,train,405a01c867d6a490735efdfd0e95e2bf2b5c9d9add151caf50e35d5f53048343
406c2b2ce5ec5f92853c,7b740bf5f91e79ce653763ea,neg_cities,795,Yinchuan,primary,standard,1,train,072f1d121f3010fea64a2cfbce43f76a9f36e1ebe72ce1ab8a65f111370157fa
f9176b433a6282f9c102,6e1e53398236e886f633f4de,neg_cities,796,Zhangjiagang,primary,reversed,0,test,81b0b2341862c6a10e0e01fa50b8d8f188949990508580f9493ef9722f0d1cb6
103123b95baeabd1c368,300a36b5f2919f1d458eccb4,neg_cities,797,Zhangjiagang,primary,reversed,1,test,a8b7aee1345f787858e056c3ee895f21af2ccbc80fb15c91758e6d3d61e65b46
d30225839f835c2897fe,e6dda1d00e522541c7d3b29e,neg_cities,798,Shanghai,primary,reversed,0,dev,8e8d0e021eb6e3e471c69a306cd134408091301536a5014ccc6946bc41cfbcab
6af052a5f72ca7cbb208,7627bf1a4bb281c355a5c534,neg_cities,799,Shanghai,primary,reversed,1,dev,fd9ef793a7aa2011d02e741f7b8fb089a81c4453d38062cd0de44d2eda1dc293
eca6cd587b944c3aa1d3,606e55d7a8ca881c48402d4d,neg_cities,800,Jieyang,primary,reversed,0,train,e984791b458f29bc2f8be972e671c6e4364a87d4ebafc98e4d8d719927b360f9
0a6dc0b62c8bafd3ea21,b6aeadb283659038783bcda7,neg_cities,801,Jieyang,primary,reversed,1,train,c48ede2e7f5e601d09e79f20c9ea0cf37f63491a9b354cd7e73a5f0a65cb20eb
71e5713d0751e184e4db,a68be988024dd5d2f04e7ec4,neg_cities,802,Longyan,primary,reversed,0,dev,da2440ad1b4377540ad6338e6bcf20e35bf50a7d75cdf078a2c183f043b32c64
7370474f26d996ebd7ab,b684c95fdd71bb0622526c68,neg_cities,803,Longyan,primary,reversed,1,dev,a82f2ce20a150a2db98c6495a8a73c33de36a3a0854983f61a3a1fb3f827f918
82ae55d52b170e2f5773,b2e06b65e654af0ab756ee0e,neg_cities,804,Dandong,primary,standard,0,test,179c4397bc0d53ca908014620d301cd96f21c38dd12c64351159acee06a80636
dceacdc84361d24d4893,d0d7f5d05739c32bbe9745a4,neg_cities,805,Dandong,primary,reversed,1,test,a9f0aeb26dd2555927343e4ac8926a74452eeb10fd54c91faef5502130ebcfeb
278802a5396d09b58288,1c80f71e852d9aa390098d1b,neg_cities,806,Frankfurt am Main,primary,standard,0,test,9fac0d095120376ee39c11f055a703f7e41c5299278d279a9f3b16b988e10172
209d20bd7d8fda1ce419,935937415d999a82af7fab8d,neg_cities,807,Frankfurt am Main,primary,standard,1,test,7a2419a38866d4999a43eda2b8632785a087eeddf942317eb9a141c4d023c633
27a01d83d9f1a5db9ff0,56650e8d1b84cc3b893784db,neg_cities,808,Lusaka,primary,standard,0,train,dba73380e41651c73a05eb7e0aeb1a7ed5041f82182e6157b3246bc2f267b8f7
1e0026e3dff8358dc06e,d578c235d75cef219e2cda34,neg_cities,809,Lusaka,primary,standard,1,train,a6f622c0cf5f74d8e2beb9b351f28edff662172403c004fe860fc66d1ff7edc4
909850192debea4a4a92,8a7c4d3ce7f2bd37415df3e9,neg_cities,810,Aden,primary,reversed,0,train,349a51cf2318d4414485d8286b2a42bf09546ae1fee8475e9c6b9916dab5daf5
cfb2f619cd9c64b52c8d,62907e30d29ed5a7aeb92cf6,neg_cities,811,Aden,primary,standard,1,train,ee716bbdf69e370fbccf6b8a238d0b7e807002307d227ca6d5c6c207ba4455a2
7d2c5ff50a4b2bd03162,501f580d3b8bd1e85d00983e,neg_cities,812,Jaboatao,primary,reversed,0,train,ac015b7ea37fccd86a8b6263c31d45226bec0806177a8826d1856b1188ef7f7f
2776e0b40e617aa0073b,93d7af2314cb3fd4686234ab,neg_cities,813,Jaboatao,primary,reversed,1,train,1495266f3e70bddeeecb5ddb21469e95973242ffd96edaee38ecf1e36999b2a7
aa19a07f4a4657072f77,a9a5904cc63896af2b405871,neg_cities,814,Aracaju,primary,reversed,0,train,53068a5a8accd59285cdb07294655a7a0820cf0fd2a75f62f2693e5983964036
5578fd05291e934fe294,bb97b1f92f357e71c23534a9,neg_cities,815,Aracaju,primary,reversed,1,train,f1ae7c469453e277d07c2b019cc8ad2b5ea4cb7abb265d2316928d6de00bde11
9b8792b885193b1e449f,8fc117eaf5ca40bfa6c69132,neg_cities,816,Londrina,primary,standard,0,train,ae376a099183495565b50af0937d010fbe15e57532d7b7be63618e402bdee349
2e86aaf0a7beb7bc504a,2e0c996af0056c1cf293c8fd,neg_cities,817,Londrina,primary,standard,1,train,a755d3e1cc462d834d8d32555499912d4173693a5580f2b0643ceb5aace794ca
a8cd2a5f384925e8b226,73f0fac1cda76dbf71831590,neg_cities,818,Zigong,primary,reversed,0,test,eda23bb0286169592511f79a584916cc0673d53acaaf0f026f3bba19429870c7
113f1235315f22961b8d,4c94e58d20064dc3f33bc267,neg_cities,819,Zigong,primary,standard,1,test,82a5b91af18e35c74cd24b1a8c41904eb94d43b4e7754a688463957a601fae0d
aea19ee90e9ce7b49fa8,6d978f724d0e484c2a162de8,neg_cities,820,Kunshan,primary,reversed,0,dev,d6315385c14f564b990ec76941f57bfb3899b0f6db39f3d4a1ffe3db9e401bcf
edcbd6b412f8defc6bad,08ebc32af2938ee7dd8099ca,neg_cities,821,Kunshan,primary,reversed,1,dev,50be334da414427259d401cf8aaa557e000d6103eb836fa6ba7b8146209f8b61
11acc8bf75347c953f70,6055c8560574de1f44b40d6d,neg_cities,822,Yichang,primary,reversed,0,train,3ec0cc86d7d9b76ebb4391c9be45f20a491ed031d5648167fc9aa3eb7f658b51
9c51f414a3c63c3abbc5,027ce6c288172352ec6b0b76,neg_cities,823,Yichang,primary,reversed,1,train,9d11489a2844fe03f2abc985f3c649ed63b72ee31f77be136c9322b0d79a6a3c
2810fdb9a585d308e478,d1eaad0fca7644cd0959e9f9,neg_cities,824,Sanming,primary,standard,0,test,1603ac27ebb288eeff671818abd785ff8fb5bd878044992d540a57205a50610b
d7a2d633fda8640660ef,0950ebcf748e67838ad6f578,neg_cities,825,Sanming,primary,reversed,1,test,2c41f78871bd059a6bebd190e41c1270800595e22c46089f6254e7cf088d7ec6
3d0995af7c512abe54d9,9a815d18ae5739993db7077b,neg_cities,826,Guang'an,primary,reversed,0,dev,c0726915e58c47d1c5c59e71ac7ca09c733ff9181602352d95d743eaf5299de5
8222a2e78ac8e902b0a6,c64748bc3c388180fc96aa27,neg_cities,827,Guang'an,primary,reversed,1,dev,530cae800370657716be599ccdba486a36a9588071d6bb68b3970e39c57f44ed
6dfb3f820790c6330222,7dfcc7b4758eb5239b21434b,neg_cities,828,Ma'anshan,primary,reversed,0,test,1aa2026ae4deaa3eddc0254f2ecdc7920e72c91dd8fed84bf7136fd471c6d7f1
d50bbb044f8fda3d6015,15207206a0072029cfa87738,neg_cities,829,Ma'anshan,primary,reversed,1,test,8c99083faf3da3ef4140560b0e290d054dc4edd287095c57af2d43a1bfce63a8
d053484b559c22e94ee1,fc7066481ec7728572e6c463,neg_cities,830,Dongying,primary,reversed,0,test,079d442e593a08c837c59766bd488cf38e4f55a56f0d3b73bb6db52b5823f6b6
3e634c75de30795fd23e,d6dd585daefe86168e5c9ed3,neg_cities,831,Dongying,primary,standard,1,test,0458c30254225bb405bee7227afae8b01d9828f984d3cd303b7e33520c190093
69235ab6090d9700e98f,de1af7150e432a65e5251340,neg_cities,832,Fushun,primary,standard,0,train,09643e283e8440bb5e44684900b7de6d5538c493b7ecc89bf38b295921987fd3
692de67a78379863d95a,92a81936316df3eec99adc97,neg_cities,833,Fushun,primary,standard,1,train,3fb3a6305054f3d3e8f041875e8672142ed2a51feb8de08fc1676e8168f10d4f
47b067567d91e95f13b6,f1d3e8f3171476048f60d39a,neg_cities,834,Rajshahi,primary,reversed,0,dev,5f305b32febadec2ce3d63957e18672d5e9f0ea86a5f1ff37b7a2d334ddb07d5
89b0536fb27cc257782d,dab650e6dc1619a5d267700b,neg_cities,835,Rajshahi,primary,reversed,1,dev,675055cef809c750d8895b2f2b69ea84954fec993b501e6165382eca3c6c6ac0
606db0b1775dafa43489,afcfc19c7cae364ea911e78f,neg_cities,836,Rangpur,primary,standard,0,train,68d0b713058634e966d5d458e1126e082c2937c764ed77f3a9af9063829373da
d155aa8fc0c00121be37,93643f2194c877ce14056064,neg_cities,837,Rangpur,primary,reversed,1,train,73b0b82e344b8d3904eccf3259b0d50951592127c10b973919365c2e63dbc65a
1ad45aefbdf3f513e523,b7a9be9263b2384020eef4f9,neg_cities,838,Dortmund,primary,standard,0,dev,a72a182b20513b8d372a103c47d180241d5abade0d2e186afbee16a257637d75
077623707cc8782630e3,acb8ca5e20abdacd3a646bde,neg_cities,839,Dortmund,primary,standard,1,dev,34fbb5465697a9523a709a6b716b6f0699db41ded52613fabfc1b14e83bad101
9064860e4739715de8c7,67d85255dab602f3eb030c53,neg_cities,840,Detroit,primary,standard,0,dev,3cfe5221bd8c2b1a30320c0ae193e139e15285a52b9dffb447d4d380f1f5a592
db89a3b6e4507cd1790a,480461935a49214749994c1f,neg_cities,841,Detroit,primary,reversed,1,dev,34a2bf216df26ea0bfb1fea6bc6895d7bc559763f3a684598d60ad00e82cb855
f65cb7dcc2871ad59c2f,92814d7e2572bbd91a491703,neg_cities,842,Latakia,primary,standard,0,dev,6b475f2b9e7a01b209690f7e3a7f31256336b741f0795b4fac3efd93b04dcba5
58b611639849eb706b60,bce40bf1c032fe3807938f3a,neg_cities,843,Latakia,primary,standard,1,dev,fc40ead9f8c5be67cbeea920ed2c471aa0796cbce6ceff49e92763d382df4245
2d95589562fb636b80ce,f5c772f6cb5f69db9460ebfd,neg_cities,844,Ashgabat,primary,reversed,0,test,5988809942c3b39e9622aa737c56fd9648bb24874fbe1163cb9b5ad84f7aaec2
a541cecf3fd76fe18bbe,539da4b1790e24eae647c28b,neg_cities,845,Ashgabat,primary,standard,1,test,1473d43b80fc66ba38677c6db935183c9a7fff0e9ebf6a330d5a1b575699cd7a
090babbc1d9df645941c,bff18b60b921abbaa4da2e04,neg_cities,846,Maracaibo,primary,reversed,0,test,6e7e7d6882710ba66c436831d5d7d503a0bf9c09ca31af79aaa3e65e0b397a0c
02707ee2bdec50c1667d,7ee3c973ddf7da9bb93e9a90,neg_cities,847,Maracaibo,primary,standard,1,test,fa2a8a357d84156db03a4f06d81d672cf58b2bac83ec3093475a74a98b639307
de651746f09982de2d1b,b0ac158ecb6d29ea4a7f98e3,neg_cities,848,Erode,primary,standard,0,test,a52701c5aa95cf331a1c022891f8a06e1479623bc4af3c2e9d5fda1af7ae2b7a
30019c8022f7976f3504,28d1b7beb1f3b35cc3ea7e22,neg_cities,849,Erode,primary,standard,1,test,85762ff659fe45e0688325b0234653f53f5f9986ffeeebeb828bbc5893adf933
6c84ab20e2b5428f6ab8,75c7ee416236202121568958,neg_cities,850,Mumbai,primary,reversed,0,train,b1a0e0dbf36dd66fbd3f227ac0526d4bb29b8312f56f3f01fccf64d45017cd18
b9caa23c1c17934fd406,ee2aa81d677f7815c49c70bb,neg_cities,851,Mumbai,primary,reversed,1,train,59576e1555f27d39c5035a6613eca1e0be1fc51d725658d3de47905a5e1d3b67
8aba1322cdbfe94e7ffd,db0d150c011645345a00c4ff,neg_cities,852,Nasiriyah,primary,reversed,0,train,2b11e5d1d4a129327bde65c3e201910f036292dd760de0a1c7f9b9e44a67a5fa
8455756c833ec37de7dc,16c4a6795a521d7656b14b8f,neg_cities,853,Nasiriyah,primary,reversed,1,train,471f97a1d25fa5a26e795a99715206a8aa11ee5eea6c8dbd79992981713b6377
3366949b31dfff66ea06,1a2845b56bf23950a7a8d12b,neg_cities,854,Kahriz,primary,standard,0,train,c197441192648e3293e1aadfbfcd99568c41e0e03457e4b2517cb8bacd4833e2
1568cd96be40224c5b4e,95a03e26ea28a64972af0481,neg_cities,855,Kahriz,primary,standard,1,train,f4789e2acf77da68551cd1977c16a63fc08649d851abbf295cc30b3757863cb5
841bb3767bb3c1ccc451,76eaf76da81e85db7cfced1c,neg_cities,856,Surakarta,primary,reversed,0,train,8b1e9951e5ea97994373ca142e09ab17a26b1093ddc511ad160b89c5f74daf95
a6e9260f15968737855a,0c93375f648d4b7d8f065487,neg_cities,857,Surakarta,primary,reversed,1,train,359c983fcd78c06deb5dec834aaf54dfb0c1e9c8c238580dcb635e13bab54907
3448146f7002f3be1750,a2cbd97a78538ba32d698c8f,neg_cities,858,Banjarmasin,primary,standard,0,train,046a2b0b7822213778addc13b56fe8973d492211d7cd11790e487db37bef28e4
01b1515e7cd5d6ca6217,330d4dc99bba40d573c9a00e,neg_cities,859,Banjarmasin,primary,reversed,1,train,dc93dda237927e9ffdf9c44ef28e68f5985cb6a1dadfb58146cb11aa499b0b1c
fe5513ff6c14ff5089ae,f7e2bced61fa5492e874252f,neg_cities,860,Vladivostok,primary,standard,0,train,89d7f5cd7d83570fe95a1ca4bc0387a6edbdf08ca13dac22b6be747b5d82320f
5ea91e0b0df3ac42dfd5,107bb3c29feb160be53dc33a,neg_cities,861,Vladivostok,primary,standard,1,train,5c764ccda5a5c7887a482b4040aabe9d6f2e0d18de8268c5d264946e527988fc
c49030987b651fb17ccb,0c3bd41db388549246f8f38a,neg_cities,862,Adana,primary,reversed,0,test,3baeb1713daa203a486666454dd15969d17e0a67e3d8977a7f8f2bf56b6a39d1
f37d65cca95c81896641,12673c957cba1bc592eb298a,neg_cities,863,Adana,primary,standard,1,test,f3c4a5371bac1700c54bce9d3ad3cd38927a9376a9f10b052768f9979fd383c6
f4ed803e25d37d368d0c,9f6b438ae13a1ad74a7c1dee,neg_cities,864,Voronezh,primary,reversed,0,dev,5f509f4c73860ca6dfab7c1bbe84700fb4c701e75896c0dd346476085058ed56
c9f0ad3cd8c722d83e95,04f6a2ae40960626de682f9b,neg_cities,865,Voronezh,primary,reversed,1,dev,b581cc3446b8ef6eea9bc7d74552c7ef0b0e58c70105288695ac0a7769a51735
0660fcf99baf442df461,1e8dda953b73b484e49e8402,neg_cities,866,Namangan,primary,reversed,0,train,aae2d7442d6dbd31443d4ecfaa97ec593821a703a8d108e31497e233e71835a9
e5938632810115514674,efa0ff675caf6775eabafba4,neg_cities,867,Namangan,primary,reversed,1,train,91cd389c7c1f41b3468b6aa2dad8b3a52f3d64f7f63931d949c17a7323249a95
6982d8461012a1ef9346,abfc48865e404bd1fd9ee9a1,neg_cities,868,Ordos,primary,standard,0,dev,82154a9b32ab4738c51f72562b0a4c2481849df3b27c4c87a4249b964755c6b3
46f23c60682f09f6d838,4bb9aa08d2a88032e05df764,neg_cities,869,Ordos,primary,standard,1,dev,9ee5b322319e4593c143cc3306070290d3ec12154318e25e291ef9cbca41d12f
3faccf7d2156575a1d57,f73befe3921fcc69db6ce890,neg_cities,870,Moradabad,primary,standard,0,train,5d76ea94502634e511c73b8f757050114ff50e87d196e1aebdc9bc86bbdfb212
1968b0281372f5098b54,221914c322060c3c26e20b97,neg_cities,871,Moradabad,primary,reversed,1,train,1cd6db98cc80fcca6981a5935dfded104e371d2596c60ac11793daed84aaee00
