actor,dataset,row_id,group_id,label,score,conditions
llama,ValuePrism_PILOT_EVAL,cecd0f8864120d43,1a3477a1a33b,1,-3.222146321149222,4
llama,ValuePrism_PILOT_EVAL,cee89eb8ee52f6f7,5559fc6fc893,-1,-3.587936958861898,4
llama,ValuePrism_PILOT_EVAL,cf177d613db368e1,6f496dd18524,-1,-4.4647839987698585,4
llama,ValuePrism_PILOT_EVAL,cf4b516109588d87,36b44414c0a6,-1,-4.996914130975613,4
llama,ValuePrism_PILOT_EVAL,cf7da8dba31f92e3,13f01030b40e,1,-2.894277797773182,4
llama,ValuePrism_PILOT_EVAL,cf8db4b66cbcac3f,8727d613ce78,-1,-4.91206379513274,4
llama,ValuePrism_PILOT_EVAL,cfe1c9c12e7fdcd4,508180109679,1,-4.065114662013444,4
llama,ValuePrism_PILOT_EVAL,d076d9d8362fa698,52c92fe42219,-1,-4.6649473043302505,4
llama,ValuePrism_PILOT_EVAL,d0b92ad5a689a3e8,d63083f5e364,1,-3.5243762119651736,4
llama,ValuePrism_PILOT_EVAL,d0d91a3f67fe2e53,b5c6b002c47b,-1,-4.787735082109476,4
llama,ValuePrism_PILOT_EVAL,d1a48e3bfeaed7b1,45333f3c52dc,-1,-4.801060529300951,4
llama,ValuePrism_PILOT_EVAL,d216135fb8f74159,ebb994099954,1,-3.684006796529044,4
llama,ValuePrism_PILOT_EVAL,d2b8cf8ee57bba87,52c92fe42219,1,-2.9112701865528314,4
llama,ValuePrism_PILOT_EVAL,d4a66675746efba9,e6f181a4c26e,-1,-4.670302954565011,4
llama,ValuePrism_PILOT_EVAL,d4b47b6d4526e48e,ba5f5285d226,1,-3.414556780895402,4
llama,ValuePrism_PILOT_EVAL,d5a937aa707cbbba,5877a571834a,-1,-4.852903770998897,4
llama,ValuePrism_PILOT_EVAL,d5f3c9e096ad00b4,7fc74b77564e,-1,-4.763883626203434,4
llama,ValuePrism_PILOT_EVAL,d601d22344f6c5f6,ebb994099954,1,-3.111832473145407,4
llama,ValuePrism_PILOT_EVAL,d70da5f548995967,b277e77cc6f8,1,-3.2877395294150293,4
llama,ValuePrism_PILOT_EVAL,d723818fefd0986b,44c2a3bf9b5b,-1,-4.7268584192116805,4
llama,ValuePrism_PILOT_EVAL,d73fb6926cdb25e4,0cc60aa12ea6,-1,-4.864531591497206,4
llama,ValuePrism_PILOT_EVAL,d7a98b716d3b7b4e,62903863ec3f,-1,-4.832019452180552,4
llama,ValuePrism_PILOT_EVAL,d851bf582b899653,a8c08cb7bde1,1,-4.308344359208227,4
llama,ValuePrism_PILOT_EVAL,d85f3f84b662dfa3,91aad4caf206,1,-4.871318298079569,4
llama,ValuePrism_PILOT_EVAL,d98d414744edb697,2838b362b8f3,-1,-4.834463155135689,4
llama,ValuePrism_PILOT_EVAL,da049bf446fb8459,a7fe53a4018d,-1,-4.876695901008043,4
llama,ValuePrism_PILOT_EVAL,da22e2d82b6b5df3,c35228e609f6,-1,-4.812226752203474,4
llama,ValuePrism_PILOT_EVAL,da50e7d4bae64e90,52c92fe42219,-1,-5.115513395835381,4
llama,ValuePrism_PILOT_EVAL,da60902a71e508be,2c39dbc75575,1,-3.499219507570164,4
llama,ValuePrism_PILOT_EVAL,da7939d4798b6649,8d91bb644137,-1,-3.469732262148467,4
llama,ValuePrism_PILOT_EVAL,dad207b504379574,918093301aef,1,-4.555396289724396,4
llama,ValuePrism_PILOT_EVAL,dadadc0dc3ec3037,4191f58e9158,1,-4.373896356098182,4
llama,ValuePrism_PILOT_EVAL,db8767efa2a68499,39c9d15be2c9,-1,-4.505408861436166,4
llama,ValuePrism_PILOT_EVAL,dc0fc33a428cbcc9,ae86d96aa9df,-1,-4.69597149631874,4
llama,ValuePrism_PILOT_EVAL,ddad390db9dcce5e,6db8d2ba4a71,1,-4.452004880414973,4
llama,ValuePrism_PILOT_EVAL,ddf8a1b00775309a,dc4a0e322bef,-1,-2.9840905907896054,4
llama,ValuePrism_PILOT_EVAL,de57076d4ff102a7,737c2fe51f4f,-1,-4.949229529701846,4
llama,ValuePrism_PILOT_EVAL,de7812ea3f42956d,bb1db8edcfe9,1,-4.302831662551547,4
llama,ValuePrism_PILOT_EVAL,df2e4d752fe2d315,5e0291b4a26b,1,-4.028827244942468,4
llama,ValuePrism_PILOT_EVAL,df8de7eed4b284d2,44c2a3bf9b5b,1,-4.680162046208795,4
llama,ValuePrism_PILOT_EVAL,e05204beb6088057,df2a966a5c33,1,-3.7492098781723686,4
llama,ValuePrism_PILOT_EVAL,e0daf7bd156c4bc3,a7fe53a4018d,1,-4.228540234344071,4
llama,ValuePrism_PILOT_EVAL,e1649e0bc562392a,d0db8c0419d8,-1,-4.892378049573352,4
llama,ValuePrism_PILOT_EVAL,e1bb6b2421b0506a,f5ea35cccd52,1,-2.7368969900538302,4
llama,ValuePrism_PILOT_EVAL,e208400dd346f3e6,ae86d96aa9df,1,-3.672826021954117,4
llama,ValuePrism_PILOT_EVAL,e273b3bfb804bbfa,4740beac2df9,-1,-4.544301733392317,4
llama,ValuePrism_PILOT_EVAL,e2886d06578c944f,e0f9c65023a9,1,-4.207540195327762,4
llama,ValuePrism_PILOT_EVAL,e2ec2dd172dc6ec6,68eda3326b3c,1,-3.0239165948301463,4
llama,ValuePrism_PILOT_EVAL,e2f86a6ddd252e81,3cf48760defe,-1,-4.489316265049494,4
llama,ValuePrism_PILOT_EVAL,e3373f4567f4ca5a,a61ef25edfa9,1,-2.977266897313787,4
llama,ValuePrism_PILOT_EVAL,e386a64afef89b06,9aa417751887,-1,-4.140477810276308,4
llama,ValuePrism_PILOT_EVAL,e4263a8ec11f48e6,3f2e4b9db3d0,1,-2.6670264068363005,4
llama,ValuePrism_PILOT_EVAL,e43d61c1336b3dd7,44c2a3bf9b5b,1,-3.711557594206275,4
llama,ValuePrism_PILOT_EVAL,e444ed539b2a6b1c,9bbc802f386b,-1,-3.570002967282945,4
llama,ValuePrism_PILOT_EVAL,e5141843128df756,d63083f5e364,-1,-4.798085568275901,4
llama,ValuePrism_PILOT_EVAL,e56c2a60b615f991,832fedab88df,-1,-4.744704680448425,4
llama,ValuePrism_PILOT_EVAL,e5f7154e723b2fe1,4191f58e9158,1,-3.635456800221049,4
llama,ValuePrism_PILOT_EVAL,e6902c2149e9aeb3,51e790c22d59,-1,-4.76891729188089,4
llama,ValuePrism_PILOT_EVAL,e76f507dbef363c2,df2a966a5c33,-1,-3.6009323131818376,4
llama,ValuePrism_PILOT_EVAL,e782612bdcfdcc26,b8063f0c17ff,-1,-4.578093494326229,4
llama,ValuePrism_PILOT_EVAL,e89802ebf191f93f,8a66018e75b5,1,-2.9599168571462258,4
llama,ValuePrism_PILOT_EVAL,e9035d311add547d,b339e6e88df0,-1,-4.290458019463948,4
llama,ValuePrism_PILOT_EVAL,ea3e32ad6e3dd21c,f05147254c6d,1,-4.796598101827014,4
llama,ValuePrism_PILOT_EVAL,ebc8b089df9c7aa5,0cc60aa12ea6,1,-3.123357083762224,4
llama,ValuePrism_PILOT_EVAL,ebd587c6611c916f,3b9497cfd342,-1,-4.535203781825032,4
llama,ValuePrism_PILOT_EVAL,ebdac404f1b01d2b,440bdd09b8f1,1,-4.493578572681114,4
llama,ValuePrism_PILOT_EVAL,ecc4537e17f14c57,264c908ab889,1,-3.1082842047227084,4
llama,ValuePrism_PILOT_EVAL,ecdc74195fde2e53,91aad4caf206,-1,-4.929617854666901,4
llama,ValuePrism_PILOT_EVAL,ecf514eca924392b,45333f3c52dc,1,-4.083670087708693,4
llama,ValuePrism_PILOT_EVAL,ed4633476338a79e,663ca6e15948,-1,-4.798261824213594,4
llama,ValuePrism_PILOT_EVAL,ed521df7e1919620,b5c6b002c47b,-1,-3.9404703096216833,4
llama,ValuePrism_PILOT_EVAL,ed75293c583cd810,5559fc6fc893,-1,-4.441329029459045,4
llama,ValuePrism_PILOT_EVAL,ee07eb1705a9f37a,a922079ba6b3,1,-4.918780450195758,4
llama,ValuePrism_PILOT_EVAL,ef52f4c6227f8a54,6bb9730ff8ce,-1,-4.882227662535126,4
llama,ValuePrism_PILOT_EVAL,ef7d226bc48ea18a,85be8d41d913,-1,-4.704409840290984,4
llama,ValuePrism_PILOT_EVAL,f02456a07302d244,f98f6f231f01,-1,-4.5761768510765,4
llama,ValuePrism_PILOT_EVAL,f0826db4e8b66b6b,5c0bf6cfe59e,1,-5.058695186037166,4
llama,ValuePrism_PILOT_EVAL,f14132645910a00a,2c39dbc75575,-1,-5.087894152870168,4
llama,ValuePrism_PILOT_EVAL,f17a875526fe8c68,b2493d617b2f,-1,-3.953142262346312,4
llama,ValuePrism_PILOT_EVAL,f192fc99fde6d532,2c39dbc75575,-1,-4.573933404512001,4
llama,ValuePrism_PILOT_EVAL,f1d98e703df180b1,d51a3d0bbd87,-1,-3.9385209800760927,4
llama,ValuePrism_PILOT_EVAL,f2a9fa259142b9ea,d63083f5e364,1,-4.132008205039026,4
llama,ValuePrism_PILOT_EVAL,f2e142829128b590,136a9772e348,1,-4.425837993681901,4
llama,ValuePrism_PILOT_EVAL,f313150985fa9bb0,f5ea35cccd52,1,-4.987399909689628,4
llama,ValuePrism_PILOT_EVAL,f350b8ba4c527907,4191f58e9158,-1,-4.67268787458633,4
llama,ValuePrism_PILOT_EVAL,f452d56f41d2b092,7232a03c0414,1,-3.0571724263862965,4
llama,ValuePrism_PILOT_EVAL,f536e11de3b63635,353ea7e598f8,1,-4.836072714463152,4
llama,ValuePrism_PILOT_EVAL,f5ec5b7025ba5761,4740beac2df9,-1,-3.097887013436253,4
llama,ValuePrism_PILOT_EVAL,f613866953249cd8,d5798890cc8f,-1,-3.292575302691387,4
llama,ValuePrism_PILOT_EVAL,f7b13306f8f8faa4,d5798890cc8f,1,-3.0957966001577097,4
llama,ValuePrism_PILOT_EVAL,f88d4d8314780b1c,68eda3326b3c,1,-3.3270158618353287,4
llama,ValuePrism_PILOT_EVAL,fab84eee27802b72,8727d613ce78,-1,-4.5746646981250905,4
llama,ValuePrism_PILOT_EVAL,fba852e55954f2c6,c571eca3306b,1,-3.219243812850856,4
llama,ValuePrism_PILOT_EVAL,fbb1174c1fff95f3,b9591cb5d863,1,-4.926045535912198,4
llama,ValuePrism_PILOT_EVAL,fbe73a93e41f5084,4740beac2df9,1,-3.746169590093253,4
llama,ValuePrism_PILOT_EVAL,fc5e3c8662d04864,a922079ba6b3,-1,-4.485279933306787,4
llama,ValuePrism_PILOT_EVAL,fccd1e9d0b7fe044,257896eeb5b0,-1,-4.329144758392878,4
llama,ValuePrism_PILOT_EVAL,fd605f2827d02d6b,b1668f14295a,-1,-4.487709011262686,4
llama,ValuePrism_PILOT_EVAL,fdc14325e4cd9392,136a9772e348,-1,-3.372367866009501,4
llama,ValuePrism_PILOT_EVAL,fe1d04493c1905f1,e6f181a4c26e,1,-3.024362071458712,4
llama,ValuePrism_PILOT_EVAL,ff990d0d4742f25f,aefd878b4270,1,-2.9495445609454483,4
gemma,AMPERE++,0044b5d7ac3fef8489825c5cf695f762c14f36805791c69d7501b5bdcefe24ad,SyU_UK2lf,1,-11.932694568791034,8
gemma,AMPERE++,07c8024a981205b93e6cf8e605bc8319970b22784d487b089b7cc62dca603712,SkxHS_vlz,-1,-15.946610922669148,8
gemma,AMPERE++,07f152baeb0778692ee2be8be858a91c8f230cf950e628da5c7fcb8a305d3873,SysTGDdxf,-1,13.608558983972472,8
gemma,AMPERE++,09a07d99fe5e6c1bdef8917640776a118d093f9cbd2794d5a481670457abf85f,By-4qhFeM,1,-0.7535922577235743,8
gemma,AMPERE++,0cf9169eb9f17fdc3b4dd3ba26433e564dabf40aa3fc2906389120e26430aeb3,SkugmHtgf,1,26.22805953876264,8
gemma,AMPERE++,0dc3f725f2882d1131e2bb91789735f5ec29d0dd180df1a74382b9da210bc0eb,SJNicmVeM,-1,0.0781624463725503,8
gemma,AMPERE++,0e46737d9335158d8a666df18f7edcb36566ce038a171a03395361b4eb666f48,Hk1CjNZyM,-1,-41.14369330474032,8
gemma,AMPERE++,1108f3ce968c17f4c5e64138f602e0624c8d4fec3566fa1fa6d9e6fa66d27e99,SJNicmVeM,-1,6.679312066539958,8
gemma,AMPERE++,1540a384560a286c441f48090f08eca93a72989632ac340e1183d7d5affa9924,SkxHS_vlz,1,34.49494816422427,8
gemma,AMPERE++,15648943d7255ec10cc91984ba0c788f7bb0208a73da07e3187d14f478eae3f8,HyLL47JGf,1,77.64221751046601,8
gemma,AMPERE++,1706b241f9282f6ac28ef2ad95a37e6168ca9f35e784df3e077409df3be3f8b4,S1_Zyk9xG,1,-15.986401930338925,8
gemma,AMPERE++,17bb2a03be69f645346d789034ff2bee9f122735e3c0ac8668f886cacf92713f,Hk1CjNZyM,1,36.14469022017758,8
gemma,AMPERE++,18053c8d0dabeb2fe1f2e835d01db7d15f78689c2525bdd11db07c23f541981f,SkxHS_vlz,1,72.17842925085922,8
gemma,AMPERE++,190a808a592800bbdec2d2a32ca78cff571d5fca6a53dd1ad849f7a6a95cbcb5,SkzzOIcez,1,58.82106242139502,8
gemma,AMPERE++,1985bac36b4ddd68e690434dc9678c199db82f3871e70e32605b4f8978a7a7ff,BJfU-qDeG,1,-7.0508967630024975,8
gemma,AMPERE++,1a329ca3006845eb1426cbed679fa8afa593707c446c9b117685c21088ffe380,H1g6cQsxM,1,38.99050732760917,8
gemma,AMPERE++,1be23d368190d028d73c0e26b2089031514c170293dcacd6a25855309446dfd1,BkL0g3a1f,-1,-16.572415326280392,8
gemma,AMPERE++,1c2838fa81fc5c5fd629a5a70a24515bf06cb0beb5c2ca31972d7f2052b3d615,ByL47G5lM,1,68.58746533009469,8
gemma,AMPERE++,1e6686115732e85ca2bf568ae5a4f154f0f133db367a02a62d420c52a3dd576d,Hk1CjNZyM,-1,-41.346003375338505,8
gemma,AMPERE++,20e9ff5d5a09ff6074c951331194be00884c062f077f935badfb92ffb40b81ac,BkWlPOFlM,-1,-42.38618777523513,8
gemma,AMPERE++,213dfdeba855073ce82c885e3a85b741e17a56f6ba8b65f00a1c5fdf373d9ee4,SJzxff6xM,1,-21.178845253193945,8
gemma,AMPERE++,21cadb52f36e2506e715a95f3f09e5deee710050153b8ce3a29bf03fd63c855e,rk4VD6Ymf,1,68.59869244684397,8
gemma,AMPERE++,29e912f0fe176d3169ac88822a360ea5512436576a1882abe828961a3883ffae,SyU_UK2lf,-1,-28.521882118057363,8
gemma,AMPERE++,2a735ed0f218dc6dd112956704657764f411027f461b5a347f2f525435105848,SJNicmVeM,-1,6.977727422754303,8
gemma,AMPERE++,2ab4584733b637783d7d8384090ca75dc2fd5af960d187221c08af79089765f3,HyZBE0IlM,-1,48.21781631264827,8
gemma,AMPERE++,2bc83276bc5182f92c96b2fea38434ef391e3d1fb09eb265cb45ed6371b243c9,SycLo2FxG,-1,-47.08879658877312,8
gemma,AMPERE++,2ce72e8e47cbd8f4fcafffe97fc627505e04f65e0cc55fc975d4226a1edf94c9,Bk15lpF1G,1,-13.654633488503992,8
gemma,AMPERE++,2dbddb0e783c04af1948c63ec01a85441930a7f888794ccca6f0f452a23a3a41,HyJlQlQWf,1,16.450694100372342,8
gemma,AMPERE++,2df188b7b0f083a25bd6ebb7d641587f9980aa717ee8fa0b38efc46a31302d6b,SkwCEXalM,1,54.88078946910745,8
gemma,AMPERE++,2e372fe3f3559b39dddc7249574779a75a5daa64d2f608767b0cd1f3cceb2a93,ByL47G5lM,1,-28.229202066765744,8
gemma,AMPERE++,3002af440eb8418eaba47fd5e2e5270f7cb63f5918f88950bd4151d834c217f8,SkFdaJtgf,-1,-28.897165387349336,8
gemma,AMPERE++,306fe75b7030eba77aca376029c31d930ebb1d0f8946c289a945ef0cf81e4d8c,S1_Zyk9xG,1,52.06242454918786,8
gemma,AMPERE++,330d310d5575a69c7afb1a817f405efe229ada6c31f1c3534638eff1fe1b9a65,SJ3tICFlz,-1,-8.447012593608132,8
gemma,AMPERE++,33ad0870906c77384d3a33c501a3e77de5409758dab909b8f2335ffda91da308,HJ_BtypgM,1,26.005823507267827,8
gemma,AMPERE++,36fa693b47a944bc05b065e81e69959d12ab2c933ecb22a5fe9a9ceab4f8e26b,rkBmo9ryM,1,0.6395753902133503,8
gemma,AMPERE++,38f634aa0d8d14b763113073787566885726f2ad76dd438839e40f92ec81fbd8,S1skfxRxM,-1,33.849530642866455,8
gemma,AMPERE++,3a005b584108b0875429792c1fcf0a868c1cbcad1d358f94b2b7b9fcf9e52eb2,Hk1CjNZyM,1,-2.0276988918306404,8
gemma,AMPERE++,3ad9e2b5ee65ac6faee7c2d779231ce197f1649855505bae50e9d5bb9a758da9,SkwCEXalM,-1,-20.74095452572561,8
gemma,AMPERE++,3c3ed11433698326e25f03beedf699ec1dbc09df101ce03a90a5f860bfc56d0d,HJ_BtypgM,1,-21.37174461582724,8
gemma,AMPERE++,43fc64b006182d5fa886e2ae2694628bf210aaff2c8d99da968ac38b7079e53b,r1k_ETYlM,1,61.81321881138892,8
gemma,AMPERE++,474b27ddf628a5a2f7c301a81e9f0ad1bb623d1482d3639db2e57f408665cb16,SkNXYkbkz,1,61.63120442374655,8
gemma,AMPERE++,47f3be77b1120925732ea3234cb1765c2e1ba803608c3011424cb84ab3701f6f,SkF57lqez,-1,9.517254738929738,8
gemma,AMPERE++,4e4361e195c1dfe7d7d526a7307dbb464233c3abf2174841726b144467f9eaf7,S1_Zyk9xG,1,58.23761103640577,8
gemma,AMPERE++,4f7ef70c50486f2551f58ce5eca64609291229b48955526808ac399c74520f00,S1skfxRxM,-1,-24.962314587843984,8
gemma,AMPERE++,51a19c0265e3e854a3b46cc72e4d37657f327c15ee89eb34d22da24fe94c8a49,ByL47G5lM,-1,-35.09412085134997,8
gemma,AMPERE++,5246eaf6d16597936010983ba45db89a6f3553dc041a64d1945f0e997ad55200,ByC55Gcxz,-1,23.345674196148707,8
gemma,AMPERE++,5633b7b615166c761c012def58d80f3a566c3436ba82cc78ffd79da28bd04a26,Hk-OLVKeM,1,-47.38441437153241,8
gemma,AMPERE++,56d27c374d9e14b5dfb70b784d59894fc9517cab73e213277232317f99e90a3c,BkWlPOFlM,1,42.6428500653054,8
gemma,AMPERE++,575a23e3acd34b2c9a38c757e20101b963f89da8dcc28d37c71e4c8fe42f9645,SJNicmVeM,-1,-2.949052195615117,8
gemma,AMPERE++,57e26a78b64c7c393084e78c1406cef1fccb02cac0463b1def4cc90125b6ae65,Hk1CjNZyM,-1,69.79417934459926,8
gemma,AMPERE++,59656221d6d71406c7fe2452c80fc09498bd2955c921a01e08a7b48d8a60623e,H1g6cQsxM,1,-4.879234868228297,8
gemma,AMPERE++,5c05666f1430aabdcc28f24ea0895bd27a05f6a31c1cb3390e9e9e72a52097f8,rJ96Jgclf,1,46.35961445634898,8
gemma,AMPERE++,64fac84bca0d907ddc8f12419d6612976f16eb10a4eb8597cea3dfc1ea44f8f5,SJzxff6xM,-1,-21.59765091595016,8
gemma,AMPERE++,674a2568b7024218f0e78cffb1134994a092067855edee9f1920ee3df110bd36,SJzxff6xM,1,56.15364293044401,8
gemma,AMPERE++,6a04ca85cc83425c9fa5f811b9b67dba5270a7cdb5390226842b2b852b60beca,SkxVw6t7z,-1,-15.01890948175382,8
gemma,AMPERE++,6e37378de323b1843af98a910065e1a4c758e67868bd08d1ea79c811ee8de78e,rkBmo9ryM,-1,-31.09629303850968,8
gemma,AMPERE++,7001e1c6b5acfa7c58ec9e06b3d0409f1d1ea10fe1800dafde539f00ab13b25b,SJzxff6xM,1,-17.122183913340095,8
gemma,AMPERE++,710cc5cfca521ef82056807a34188e7fedb223b0b330c313a39404de0204e9b5,r1k_ETYlM,1,70.35002644343649,8
gemma,AMPERE++,73184b27bed078bb5762612413959ff1fc38eac9128242da1bac9a8d9a93345d,HyyQKdklf,-1,47.71099808619359,8
gemma,AMPERE++,74070de2246a41be7200adf41f78eee779000049eb6c454de7c40ef9957e0e6c,S1_Zyk9xG,-1,-20.11278560124539,8
gemma,AMPERE++,74b9afa37df22a86b737f2032b4b3d970c8587c8884d9a69668fb0b76a1ec224,SkxVw6t7z,1,61.05102088094787,8
gemma,AMPERE++,75a05fed20003776e7a6b78a1683df23d75276987ab2d6602a9e6a8b4491a131,S1uz175xf,-1,-30.612536564406145,8
gemma,AMPERE++,762729544e35d5aead0e19e3beba9e58ca04e5ab1e45b703cbc803ba56407340,SJNicmVeM,-1,-11.752692891071522,8
gemma,AMPERE++,76fe17ecfeef068dd194a7b123ed615e3b144626f610716c518a4195dff6309d,SyU_UK2lf,-1,5.362182427528587,8
gemma,AMPERE++,7792a033abd07ec34997f7c5896efa4df39539c7ce24e24bfdc4866c051f0c0b,SkNXYkbkz,1,12.51827030072188,8
gemma,AMPERE++,7895fa3874601b383a5a8c07f98ae9374b2f63fa3a310915f626860d354e9881,SJNicmVeM,-1,-5.829052534889741,8
gemma,AMPERE++,78b1d2550c009613b486e1dc3c3eda6e96bc7e1067f82d47c57cad11f2ffd337,BkL0g3a1f,-1,-25.62949413136091,8
gemma,AMPERE++,78dd852994890cb0ca1f5fe276f2d212e41db6033fd08ee8e27fd81c7f88ae84,Hk-OLVKeM,1,7.599312571050413,8
gemma,AMPERE++,797f051194f3278d33acd84a65ec32187c7bb0ee06d9369a964353c01a89abb7,S1_Zyk9xG,-1,-46.79466879256901,8
gemma,AMPERE++,7dac8ab2e300a57a8023d184c77127c4ce51c6755e84723f860abb69042abf0d,S1skfxRxM,1,27.146057414276243,8
gemma,AMPERE++,7eec79b3db4f0756580b638a7614dff6cc293ec00af693d25bce47869916661e,S1skfxRxM,-1,11.029699059804374,8
gemma,AMPERE++,821fb6025af92374524a711f5d8a68d4305f7611c2a341895eebc644f05aa5ae,B1chwjFlz,1,68.46121861344336,8
gemma,AMPERE++,82a4053c8079d1bbf224da7cff308df1669dad9a3899bc3b16e9e04ce078b6ae,SyU_UK2lf,-1,-17.072999976583667,8
gemma,AMPERE++,832fd28dbc541fe53eec0dc36d2e3631f177b616bd10c7fb5f50f5642235104b,H1g6cQsxM,1,11.07326307457012,8
gemma,AMPERE++,84b9526f0b9c9082e189f4d085bbf29110dcb7043a7c085fe0936bbebc5c57f8,SJNicmVeM,1,-0.2654950725531433,8
gemma,AMPERE++,87353e351c4fbcae41734fcb2d01d6ac3e2ae518cc5125623a8a961843f79597,ByL47G5lM,1,52.95836401494161,8
gemma,AMPERE++,87c33e0b1d83627d7dc1b92cb9ee64213a23a4bc0dc9777732a8b66b2d438f4d,SJNicmVeM,-1,3.849943230416649,8
gemma,AMPERE++,8886e71faf7fd6cc6683fc2ccf3fc20a0457914b663af68a75e4c2594c4d1dcb,S1skfxRxM,1,30.548742499680397,8
gemma,AMPERE++,88fb39883b18ee7ff665255970f4b5c0a3f0b9b95248ca655b0a0645cdccf93c,SJNicmVeM,-1,-51.93669161677825,8
gemma,AMPERE++,8fa2d8a386c38d6c78bd6042868b3da5a6b3fbd47f041f99bc8f1d6224ec1674,SkpfobogG,1,59.83884380132881,8
gemma,AMPERE++,91c5ec5d981096aae564e3a00fef1f1ee65c44cb7059fae1ee36b91e0ce90b22,HJ_BtypgM,1,38.42285331580104,8
gemma,AMPERE++,93939eb4c568230c9ed68593495fa4e6bd654f6c70b123cb68253231a4544ac7,SJBZut5gM,1,47.643986274386165,8
gemma,AMPERE++,96e4823031bfd511d2bcbbf39f8c463f7953b4c2e9f188c38d8a9aed359a2b30,HyJlQlQWf,1,-12.5527324574622,8
gemma,AMPERE++,9c762fb816708dd51e5f6e03551309f54c31456b48331c0e4356173187c42588,ByL47G5lM,-1,-19.476534137496294,8
gemma,AMPERE++,9f788b7b2eb16973d3508a1b13ae696505df8d930930f815568f8252609644b9,rkBmo9ryM,1,-2.301761712634173,8
gemma,AMPERE++,a06c8894ea4035996878f286edb55c42759881e5c52b48f27fb18980276e64ce,SkxHS_vlz,1,-29.79905986640987,8
gemma,AMPERE++,a2e704a6925efb9e846574d04ffeae2cb66dcee1049717221059f1810143e6cd,ByL47G5lM,-1,-15.235624640737248,8
gemma,AMPERE++,a39ac1bb43e8dd08f38b3dbde62d69d8f306a9acad102fe44f40f452edcac670,rJW-33tlG,1,50.450714648138735,8
gemma,AMPERE++,a425a7a76b546b18005bbfb23d1d7e81a5fb18272718cf6378ccc18117aebbf2,H1g6cQsxM,-1,-39.13323452157854,8
gemma,AMPERE++,a53659a019cd6c73b71cf4afdc70421a0b7059a9c3cb9ee86945d02d8ace0c44,SJNicmVeM,-1,-4.033049746783491,8
gemma,AMPERE++,a5e41fcea7b092f9a22111a7af654adfcf7efa30fa5f9af865fdf68d2898abb3,ry6zwoief,1,4.322937692555627,8
gemma,AMPERE++,a746739bce22d94e7de591fc048b5537015b2489c27dc61105129b282ee7f476,BJfU-qDeG,-1,5.805097317381829,8
gemma,AMPERE++,a78d8e2b4d93896e37dbf09dfcc1d6e018440eb21cf9a826115ff104f0a7a927,SJNicmVeM,-1,32.0785378635194,8
gemma,AMPERE++,a93cf1e46005f4619fda7a7b5948ca90c03281a5808278460e221df31486eb8b,rJW-33tlG,1,65.1331861155464,8
gemma,AMPERE++,ac84629981ca59eecc7291f5b1a7c798c68b500ec6b8eccc90535c59845388b8,HkxWKlkgM,-1,4.147276009531577,8
gemma,AMPERE++,ad18067b916bdd6c94d6d6300574a23a9215c85c615d5dceba19ad3e021b1cae,SkxHS_vlz,1,30.772444466648206,8
gemma,AMPERE++,ad2b093305c492f7c4fc28b07cf7f88c2393bab049d0891ca0e71de6f158178e,r1IUXROxz,1,19.0961379062377,8
gemma,AMPERE++,af29a3aa15bf28c48d853811286f3d373c7061de22866c86183305c2240d4a65,S1skfxRxM,1,-23.76276507309117,8
gemma,AMPERE++,b13131b40aee4a0a605555ac6c7a75ba680e28150117f0e381f6c3252a944820,rJwXkeOgM,1,62.12143457876444,8
gemma,AMPERE++,b1f3b6028851f2a46f5b22b12a42c1086de54d8afe6184c0d549d8d7675a374d,HJzVc2sxf,1,45.65717009621279,8
gemma,AMPERE++,b30e7fc53100a001bf0aa57fe1be35b0ac7d1015adea69ef887e37a8755d5d11,SkwCEXalM,-1,-5.978634895893137,8
gemma,AMPERE++,b4ef9d494b9b746a0a4c4070e09c96faa190948c320db37783923948977eff19,HyJlQlQWf,-1,-9.990390190951874,8
gemma,AMPERE++,b84405a3d9d10a2413b42cdb799885703d7125ff884c88cee353650ea6ab913e,Hk1CjNZyM,1,8.597868880479748,8
gemma,AMPERE++,bb89e35bc63dbd9a9aae73d55889416baf1a720d77d113552ad7ce95bab2ba9c,SkxVw6t7z,1,62.066470996371095,8
gemma,AMPERE++,bd2cfbbfb9a8225920f901a5406f771112698cdfdee21da9b39256a2ab648cd5,SJNicmVeM,-1,-10.11554574158137,8
gemma,AMPERE++,bdf3bdf6633d20a1fc4c8884932d5081d334337026dd26b30b0aef7366e7ddcd,S1skfxRxM,-1,-14.615519439693552,8
gemma,AMPERE++,bf0d8a5c1767c39dc8dfbf72a4314375cfe4c4100e575b0e8064de5474ac224e,BJfU-qDeG,1,73.79872731931889,8
gemma,AMPERE++,c02db8d9923bf581bc31f48ff20ac1d6631d4ac44e8458b671bbd10e7380f16e,SkxHS_vlz,-1,-32.523040641437085,8
gemma,AMPERE++,c2a13c07ee1a4faa1c676b95200b0cac0b76b59406594d4bb77f2b652111b69c,SyU_UK2lf,-1,7.178144413518436,8
gemma,AMPERE++,c31b07a5af80f011745eb801b8ddbc850c1bacd230e5544440b67f42a156f0b8,SJNicmVeM,-1,-9.914000010601496,8
gemma,AMPERE++,c3f28b04fe3392750ac96b4570aca92cc9e408d0574f58515ba6259d2aeec4f1,BJfU-qDeG,-1,-34.99519952449177,8
